iter	Logloss
246	0.4573158405
247	0.4572351883
248	0.4571469853
249	0.4570475596
250	0.4569361473
251	0.4568212643
252	0.4567252476
253	0.4566166564
254	0.456530494
255	0.4564512263
256	0.4563621884
257	0.4562977659
258	0.4561963125
259	0.4560891181
260	0.4560038684
261	0.4559024233
262	0.4558022223
263	0.4557350537
264	0.4556268395
265	0.4555402878
266	0.4554387556
267	0.4553255584
268	0.4552108487
269	0.4551252037
270	0.4550188533
271	0.454923957
272	0.4548169175
273	0.4547461009
274	0.4546481243
275	0.4545311979
276	0.4544218651
277	0.4543178719
278	0.4542307063
279	0.4541024778
280	0.4540111748
281	0.4538909107
282	0.4538067009
283	0.453682429
284	0.4535763094
285	0.4535003387
286	0.4533969116
287	0.453309751
288	0.4532037297
289	0.4531406932
290	0.45305966
291	0.4529745994
292	0.4528849991
293	0.4527961761
294	0.452701014
295	0.4526131145
296	0.4525231182
297	0.4524291217
298	0.4523508668
299	0.4522508378
300	0.4521665818
301	0.4521029177
302	0.4519887178
303	0.4518998376
304	0.451804277
305	0.4517222426
306	0.451633444
307	0.451553538
308	0.4514712614
309	0.45137452
310	0.4513201314
311	0.451237011
312	0.4511380409
313	0.4510279701
314	0.450961262
315	0.4508902889
316	0.4508169608
317	0.4507372461
318	0.4506560215
319	0.4505811112
320	0.450513964
321	0.4504313814
322	0.4503559151
323	0.4502752756
324	0.4501870986
325	0.4501042696
326	0.4500306254
327	0.4499209791
328	0.4498412349
329	0.4497415836
330	0.4496469245
331	0.4495620035
332	0.4494701201
333	0.4493744946
334	0.4492978171
335	0.4492259841
336	0.4491535308
337	0.4490801534
338	0.449003165
339	0.4489190543
340	0.4488419554
341	0.4487517751
342	0.4486758861
343	0.4485948163
344	0.4485172777
345	0.4484207526
346	0.4483476303
347	0.4482749993
348	0.4481778065
349	0.4481045783
350	0.4480224634
351	0.44793443
352	0.4478572275
353	0.4477947608
354	0.4477096402
355	0.44763205
356	0.4475424716
357	0.447470778
358	0.4473785208
359	0.4472880589
360	0.4472149245
361	0.447113483
362	0.4470406442
363	0.4469621206
364	0.4468938424
365	0.4468239385
366	0.4467585618
367	0.4466750912
368	0.4465663972
369	0.4464702097
370	0.4463930994
371	0.4463150438
372	0.4462235854
373	0.4461494839
374	0.4460710934
375	0.4459773357
376	0.4459098856
377	0.445833469
378	0.4457414571
379	0.4456886224
380	0.4456153436
381	0.4455178203
382	0.4454472001
383	0.4453713768
384	0.4452972369
385	0.4452146019
386	0.4451288396
387	0.4450622513
388	0.4449727552
389	0.4448883482
390	0.4448170266
391	0.4447190198
392	0.4446413675
393	0.4445449339
394	0.4444622629
395	0.4443889033
396	0.4442928083
397	0.4442276564
398	0.4441448784
399	0.4440700485
400	0.4439968684
401	0.4439172394
402	0.4438033073
403	0.4437280571
404	0.4436673573
405	0.4435953424
406	0.4435189266
407	0.443425462
408	0.4433752672
409	0.4432985608
410	0.443217508
411	0.4431453224
412	0.4430678286
413	0.4430105125
414	0.4429437084
415	0.4428688608
416	0.4427659238
417	0.4426986959
418	0.442614352
419	0.4425505966
420	0.4424826006
421	0.4423976312
422	0.4423190143
423	0.4422430157
424	0.4421637668
425	0.4420775023
426	0.4420137109
427	0.4419191449
428	0.4418493402
429	0.4417802665
430	0.4416956539
431	0.4416366212
432	0.4415661736
433	0.4414981108
434	0.4414285101
435	0.4413595877
436	0.4412792171
437	0.4412170716
438	0.4411246773
439	0.4410330693
440	0.4409625389
441	0.4408986705
442	0.4408335677
443	0.4407579101
444	0.440707032
445	0.440657218
446	0.4405807678
447	0.4405134884
448	0.4404187123
449	0.440338852
450	0.4402920719
451	0.4402165292
452	0.4401202529
453	0.4400363981
454	0.4399481354
455	0.4398616948
456	0.4397786196
457	0.4397163243
458	0.4396591278
459	0.4395956087
460	0.4395078341
461	0.43941216
462	0.4393457611
463	0.4392617686
464	0.4391895746
465	0.4391276527
466	0.4390491003
467	0.4389771073
468	0.4388827178
469	0.4388167564
470	0.4387497196
471	0.4386576172
472	0.4385889174
473	0.4385302622
474	0.4384640598
475	0.4383629149
476	0.4382838885
477	0.4382293481
478	0.4381543865
479	0.4380915923
480	0.438030853
481	0.4379614921
482	0.4378969712
483	0.4378247612
484	0.4377501335
485	0.4376835285
486	0.4375936944
487	0.4375168308
488	0.4374626734
489	0.4373743696
490	0.4373105069
491	0.4372414698
492	0.437176209
493	0.4370949093
494	0.437032563
495	0.4369451975
496	0.4368824555
497	0.4368173933
498	0.4367417109
499	0.4366810278
500	0.4366331301
501	0.4365514697
502	0.4364855341
503	0.4364083881
504	0.4363231706
505	0.4362484717
506	0.4361945626
507	0.4361143454
508	0.436047799
509	0.4359762078
510	0.435903841
511	0.4358342069
512	0.4357677191
513	0.4357025981
514	0.4356400237
515	0.4355798554
516	0.435496806
517	0.4354376527
518	0.4353706234
519	0.4353030802
520	0.4352321038
521	0.4351739055
522	0.4351084491
523	0.4350213093
524	0.4349293524
525	0.4348537801
526	0.4347786606
527	0.4347098705
528	0.4346256435
529	0.4345680349
530	0.4345226448
531	0.4344595267
532	0.4343944558
533	0.434346102
534	0.4342731342
535	0.4342061103
536	0.4341239447
537	0.4340644322
538	0.4339941532
539	0.4339329112
540	0.4338865139
541	0.4338454282
542	0.4337946816
543	0.4337042889
544	0.4336356981
545	0.433584085
546	0.433492642
547	0.4334162394
548	0.4333350847
549	0.4332716228
550	0.4331834505
551	0.4331153863
552	0.4330654232
553	0.4330038473
554	0.4329378254
555	0.4328715532
556	0.4328135313
557	0.4327557096
558	0.432701668
559	0.4326349295
560	0.4325560387
561	0.4324914709
562	0.4324029608
563	0.4323258984
564	0.4322786328
565	0.4322149334
566	0.4321496394
567	0.4320795572
568	0.4320127621
569	0.4319562042
570	0.4318812733
571	0.4318159058
572	0.4317537925
573	0.4316855602
574	0.4316120314
575	0.4315324126
576	0.4314640094
577	0.4313843219
578	0.4313190531
579	0.4312621018
580	0.4311899456
581	0.4311225693
582	0.4310342711
583	0.4309550267
584	0.4308862902
585	0.4308306751
586	0.430762583
587	0.4306922309
588	0.4306174937
589	0.4305574431
590	0.4304996765
591	0.4304212258
592	0.4303625645
593	0.4302759459
594	0.4302057381
595	0.4301453126
596	0.4300999564
597	0.4300415553
598	0.4299772691
599	0.4299167872
600	0.4298452236
601	0.4297850785
602	0.4297391802
603	0.4296691376
604	0.4295996232
605	0.4295204791
606	0.42947508
607	0.4294264178
608	0.4293574003
609	0.4293021479
610	0.4292406278
611	0.4291658019
612	0.4290973998
613	0.4290276792
614	0.4289603965
615	0.4288930466
616	0.4288246103
617	0.4287704768
618	0.428714805
619	0.4286549888
620	0.4285935125
621	0.4285430597
622	0.4284893485
623	0.4284274749
624	0.428361263
625	0.4282777609
626	0.4282215489
627	0.4281475849
628	0.4280877784
629	0.4280267783
630	0.4279540906
631	0.4278701776
632	0.4278044251
633	0.4277372614
634	0.4276802477
635	0.4276265799
636	0.427574911
637	0.4275182976
638	0.4274334315
639	0.4273813168
640	0.4273289728
641	0.4272807863
642	0.4272029946
643	0.4271336109
644	0.4270643856
645	0.4269895791
646	0.4269229354
647	0.4268640207
648	0.4267974917
649	0.426726762
650	0.4266521371
651	0.4265727086
652	0.4265192935
653	0.4264567129
654	0.4264026059
655	0.4263447937
656	0.4262866074
657	0.426224068
658	0.426157067
659	0.4260924319
660	0.4260488012
661	0.4259902183
662	0.4259220468
663	0.4258624658
664	0.4257895867
665	0.4257021437
666	0.4256487354
667	0.4255967958
668	0.4255385484
669	0.4254597678
670	0.4254160138
671	0.4253494594
672	0.4253094924
673	0.425243994
674	0.4251763297
675	0.4251114683
676	0.4250516421
677	0.4249796539
678	0.4249120506
679	0.4248416676
680	0.4247677575
681	0.4247116689
682	0.4246470499
683	0.4245856862
684	0.424505347
685	0.4244241661
686	0.4243400133
687	0.4242713154
688	0.4242133738
689	0.4241377099
690	0.424068603
691	0.4240092417
692	0.4239453035
693	0.4239021531
694	0.4238276392
695	0.4237444546
696	0.4236848026
697	0.4236167294
698	0.4235595798
699	0.4235048638
700	0.4234397275
701	0.4233836946
702	0.4233269157
703	0.4232729393
704	0.4232129709
705	0.4231635375
706	0.4231039132
707	0.423059659
708	0.4229908189
709	0.4229362699
710	0.4228847508
711	0.4228211365
712	0.4227682842
713	0.4227151425
714	0.4226430044
715	0.4225893036
716	0.4225349596
717	0.4224873528
718	0.4224310262
719	0.4223908279
720	0.4223323503
721	0.4222796446
722	0.4222196129
723	0.4221718521
724	0.4221108744
725	0.4220400496
726	0.4219710606
727	0.4219131885
728	0.4218615177
729	0.4218061934
730	0.4217408216
731	0.421675308
732	0.421624786
733	0.4215643374
734	0.4214966497
735	0.4214453723
736	0.421381448
737	0.4213213459
738	0.421256925
739	0.4211916271
740	0.4211207374
741	0.421039048
742	0.4209931773
743	0.4209322171
744	0.4208739264
745	0.4208044777
746	0.4207600493
747	0.4207080036
748	0.4206417637
749	0.4205819008
750	0.42051951
751	0.4204623426
752	0.4204103234
753	0.4203558704
754	0.4202823414
755	0.4202288107
756	0.4201853536
757	0.4201257541
758	0.4200716395
759	0.4200140237
760	0.4199611435
761	0.4199028739
762	0.4198468669
763	0.4197974737
764	0.419719273
765	0.4196504664
766	0.4195920303
767	0.419522548
768	0.4194677811
769	0.4194133421
770	0.4193587499
771	0.4192926758
772	0.4192216576
773	0.419157705
774	0.4191115776
775	0.4190550175
776	0.4190052816
777	0.4189634224
778	0.4188998199
779	0.4188419119
780	0.4187869883
781	0.4187202137
782	0.4186658467
783	0.4186134352
784	0.418552097
785	0.4184713177
786	0.4184043576
787	0.4183480541
788	0.4182951854
789	0.4182381893
790	0.4181854126
791	0.4181232808
792	0.4180815315
793	0.4180250107
794	0.4179863523
795	0.4179360803
796	0.4178771252
797	0.4178173119
798	0.4177626553
799	0.4177098091
800	0.4176325036
801	0.4175791242
802	0.4175213018
803	0.417465191
804	0.4174093446
805	0.4173473143
806	0.4172953961
807	0.4172415515
808	0.4171896679
809	0.4171354994
810	0.417071821
811	0.4170188382
812	0.4169705872
813	0.4169171356
814	0.4168727999
815	0.4168253756
816	0.416774487
817	0.4167120011
818	0.4166405621
819	0.4165833354
820	0.4165177677
821	0.4164680065
822	0.4163943452
823	0.4163350196
824	0.416272091
825	0.4162190844
826	0.4161628121
827	0.416106896
828	0.4160526459
829	0.4160059829
830	0.4159612452
831	0.4158925567
832	0.4158341216
833	0.415757936
834	0.4156879752
835	0.4156226378
836	0.4155687881
837	0.4155203341
838	0.4154624765
839	0.4154138681
840	0.4153394516
841	0.4152700885
842	0.4152086519
843	0.4151403434
844	0.415081469
845	0.4150267987
846	0.4149711538
847	0.4149226063
848	0.4148661625
849	0.414805333
850	0.4147402124
851	0.4146705958
852	0.4146277013
853	0.4145730442
854	0.4145252548
855	0.4144666867
856	0.4144020018
857	0.4143320105
858	0.4142786359
859	0.4142170251
860	0.4141709781
861	0.414128487
862	0.4140710027
863	0.4140175986
864	0.4139517251
865	0.4139025804
866	0.4138284087
867	0.4137788795
868	0.4137394286
869	0.4136957912
870	0.4136410243
871	0.41358461
872	0.4135542563
873	0.4134925582
874	0.4134460187
875	0.4133798498
876	0.4133249566
877	0.4132634122
878	0.4132075886
879	0.4131428438
880	0.4130869283
881	0.4130358215
882	0.4129595475
883	0.4128930495
884	0.4128294993
885	0.4127857165
886	0.4127155554
887	0.412670457
888	0.4126226182
889	0.4125688078
890	0.4125153051
891	0.4124576849
892	0.4123887523
893	0.412325258
894	0.4122709975
895	0.4122205742
896	0.4121463009
897	0.4120891512
898	0.4120624777
899	0.4120039256
900	0.4119569066
901	0.4118898952
902	0.411841728
903	0.4118012613
904	0.4117434359
905	0.4116833607
906	0.4116283007
907	0.4115703031
908	0.4114933261
909	0.411435031
910	0.4113806817
911	0.4113381219
912	0.4112738688
913	0.4112003223
914	0.4111309606
915	0.411063628
916	0.4110087637
917	0.4109450022
918	0.4108807587
919	0.4108258306
920	0.410761686
921	0.4107105088
922	0.4106550035
923	0.4106111686
924	0.4105693955
925	0.4104774431
926	0.4104299006
927	0.410369355
928	0.4103242564
929	0.4102659415
930	0.4102065415
931	0.4101589112
932	0.4100931055
933	0.4100504748
934	0.4100075958
935	0.4099646144
936	0.4099147959
937	0.4098695772
938	0.4098047262
939	0.4097454922
940	0.409686148
941	0.4096250356
942	0.4095379541
943	0.4094713918
944	0.4094073369
945	0.4093563521
946	0.4092959341
947	0.4092484009
948	0.4091835332
949	0.4091242998
950	0.4090615743
951	0.4090006436
952	0.4089341515
953	0.4088857377
954	0.4088283134
955	0.4087616082
956	0.408722159
957	0.4086726969
958	0.40860994
959	0.4085675708
960	0.40849729
961	0.4084525886
962	0.4084042365
963	0.408353614
964	0.4082976719
965	0.4082428117
966	0.4081873931
967	0.4081465383
968	0.4080969647
969	0.408046042
970	0.4080042188
971	0.40792654
972	0.4078797069
973	0.4078345042
974	0.4077874597
975	0.407745274
976	0.4076957006
977	0.4076374961
978	0.4075905147
979	0.4075216128
980	0.4074503959
981	0.4073981537
982	0.4073282445
983	0.4072828549
984	0.4071908571
985	0.407147277
986	0.4070872583
987	0.4070258982
988	0.4069722217
989	0.4069094743
990	0.4068435056
991	0.4067838692
992	0.4067476444
993	0.4067092468
994	0.4066557008
995	0.4065842775
996	0.406540613
997	0.4064974362
998	0.4064384267
999	0.406399981
